study,method,bmi,trial,snr_db,respiration_true_bpm,respiration_est_bpm,respiration_abs_error_bpm,heart_true_bpm,heart_est_bpm,heart_abs_error_bpm,spatial_sinr_db
quantization,6-bit phase,18.0,11.0,8.0,12.047959307459239,12.001957192406156,0.04600211505308316,96.80254751673966,96.69787027429496,0.10467724244470844,8.65531247458571
quantization,Continuous phase,22.0,0.0,8.0,14.165792677818851,14.114430330551416,0.05136234726743538,88.71821110963674,88.76465741825089,0.046446308614150666,6.054529155349639
quantization,1-bit phase,22.0,0.0,8.0,14.165792677818851,5.658427934707677,8.507364743111175,88.71821110963674,55.214333048344976,33.503878061291765,-3.4973060084654177
quantization,2-bit phase,22.0,0.0,8.0,14.165792677818851,14.349687878900651,0.1838952010817998,88.71821110963674,68.68325168571106,20.034959423925685,-6.381181919526178
quantization,3-bit phase,22.0,0.0,8.0,14.165792677818851,14.106059126059096,0.0597335517597557,88.71821110963674,88.8970823158807,0.17887120624395436,-0.1509732545771639
quantization,4-bit phase,22.0,0.0,8.0,14.165792677818851,14.190274977016545,0.02448229919769318,88.71821110963674,89.14915589026239,0.43094478062565145,1.5520022333692987
quantization,6-bit phase,22.0,0.0,8.0,14.165792677818851,14.11337676070434,0.05241591711451221,88.71821110963674,88.77974378038961,0.06153267075286806,5.816169062732397
quantization,Continuous phase,22.0,1.0,8.0,24.5876109897737,24.555650555160103,0.03196043461359821,93.06019398121363,92.95108580915081,0.1091081720628182,6.552822258035786
quantization,1-bit phase,22.0,1.0,8.0,24.5876109897737,24.648922911152464,0.0613119213787634,93.06019398121363,59.104536830757304,33.955657150456325,-3.498243141541581
quantization,2-bit phase,22.0,1.0,8.0,24.5876109897737,24.610715659802977,0.02310467002927652,93.06019398121363,51.16204242835878,41.89815155285485,-6.3545276108231254
quantization,3-bit phase,22.0,1.0,8.0,24.5876109897737,24.56888953849746,0.018721451276242362,93.06019398121363,93.14555145899278,0.08535747777915503,0.5559012692966407
quantization,4-bit phase,22.0,1.0,8.0,24.5876109897737,24.47126365432616,0.11634733544753928,93.06019398121363,93.63558028150364,0.5753863002900061,1.9703400575646435
quantization,6-bit phase,22.0,1.0,8.0,24.5876109897737,24.555324610185956,0.03228637958774527,93.06019398121363,93.02519182044986,0.035002160763767165,6.365164290939766
